step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_stopped;step_teleports;step_time;step_waiting
35;0;1623812668593;35;34;104;222;7.14;0.26;36.06;1.02;69;0;0;88.00;0
35;0;1623812668593;35;35;105;222;7.20;0.26;36.06;1.02;70;0;0;89.00;0
37;0;1623812668594;37;30;106;222;6.80;0.24;37.00;1.02;69;0;0;90.00;0
38;0;1623812668594;38;25;106;222;6.61;0.24;37.00;1.02;68;0;0;91.00;0
41;0;1623812668595;41;24;106;222;5.91;0.21;39.05;1.02;65;0;0;92.00;0
42;0;1623812668595;42;25;108;222;6.36;0.23;39.43;1.02;66;0;0;93.00;0
42;0;1623812668596;42;23;108;222;6.70;0.24;39.43;1.02;66;0;0;94.00;0
43;0;1623812668596;43;20;110;222;7.39;0.27;40.16;1.02;67;0;0;95.00;0
43;0;1623812668597;43;16;113;222;8.30;0.30;40.16;1.02;70;0;0;96.00;0
44;0;1623812668597;44;20;113;222;8.01;0.29;41.02;1.02;69;0;0;97.00;0
44;0;1623812668598;44;22;115;222;8.41;0.30;41.02;1.02;71;0;0;98.00;0
44;0;1623812668598;44;25;116;222;8.70;0.31;41.02;1.02;72;0;0;99.00;0
44;0;1623812668599;44;24;116;222;8.60;0.31;41.02;1.02;72;0;0;100.00;0
44;0;1623812668599;44;26;118;222;9.14;0.33;41.02;1.02;74;0;0;101.00;0
45;0;1623812668600;45;24;120;222;9.36;0.34;41.18;1.02;75;0;0;102.00;0
49;0;1623812668601;49;25;120;222;8.13;0.29;42.55;1.02;71;0;0;103.00;0
50;0;1623812668602;50;26;122;222;8.04;0.29;42.66;1.02;72;0;0;104.00;0
51;0;1623812668602;51;27;123;222;7.99;0.29;42.96;1.02;72;0;0;105.00;0
54;0;1623812668603;54;29;125;222;7.53;0.27;43.37;1.02;71;0;0;106.00;0
56;0;1623812668603;56;30;126;222;7.03;0.25;43.88;1.02;70;0;0;107.00;0
56;0;1623812668604;56;31;127;222;6.95;0.25;43.88;1.02;71;0;0;108.00;0
59;0;1623812668604;59;29;131;222;7.19;0.26;44.07;1.02;72;0;0;109.00;0
60;0;1623812668605;60;29;132;222;7.42;0.27;44.38;1.02;72;0;0;110.00;0
62;0;1623812668606;62;27;133;222;7.13;0.26;44.42;1.02;71;0;0;111.00;0
63;0;1623812668606;63;29;133;222;6.78;0.24;44.62;1.02;70;0;0;112.00;0
64;0;1623812668607;64;31;134;222;6.64;0.24;44.38;1.01;70;0;0;113.00;0
65;0;1623812668607;65;32;135;222;6.69;0.24;44.51;1.01;70;0;0;114.00;0
65;0;1623812668608;65;32;136;222;6.65;0.24;44.51;1.01;71;0;0;115.00;0
67;0;1623812668608;67;36;136;222;6.01;0.22;44.51;1.01;69;0;0;116.00;0
68;0;1623812668609;68;34;137;222;5.83;0.21;44.53;1.01;69;0;0;117.00;0
69;0;1623812668609;69;37;137;222;5.72;0.21;44.25;1.01;68;0;0;118.00;0
70;0;1623812668610;70;36;138;222;5.82;0.21;44.26;1.01;68;0;0;119.00;0
71;0;1623812668610;71;38;138;222;5.65;0.20;44.97;1.01;67;0;0;120.00;0
72;0;1623812668611;72;39;139;222;5.60;0.20;44.96;1.01;67;0;0;121.00;0
72;0;1623812668611;72;41;141;222;6.30;0.23;44.96;1.01;69;0;0;122.00;0
72;0;1623812668612;72;42;141;222;6.40;0.23;44.96;1.01;69;0;0;123.00;0
74;0;1623812668612;74;42;142;222;6.27;0.23;44.85;1.01;68;0;0;124.00;0
74;0;1623812668613;74;40;143;222;6.66;0.24;44.85;1.01;69;0;0;125.00;0
76;0;1623812668613;76;38;143;222;6.11;0.22;44.29;1.01;67;0;0;126.00;0
76;0;1623812668613;76;37;143;222;6.18;0.22;44.29;1.01;67;0;0;127.00;0
77;0;1623812668614;77;37;146;222;6.61;0.24;44.95;1.01;69;0;0;128.00;0
79;0;1623812668614;79;37;149;222;6.79;0.24;45.44;1.01;70;0;0;129.00;0
79;0;1623812668615;79;36;149;222;6.46;0.23;45.44;1.01;70;0;0;130.00;0
81;0;1623812668615;81;38;149;222;5.46;0.20;45.49;1.01;68;0;0;131.00;0
81;0;1623812668616;81;38;149;222;5.15;0.19;45.49;1.01;68;0;0;132.00;0
81;0;1623812668616;81;43;151;222;5.52;0.20;45.49;1.01;70;0;0;133.00;0
82;0;1623812668616;82;45;151;222;5.10;0.18;46.12;1.01;69;0;0;134.00;0
82;0;1623812668617;82;42;152;222;5.26;0.19;46.12;1.01;70;0;0;135.00;0
84;0;1623812668617;84;41;154;222;5.34;0.19;46.92;1.01;70;0;0;136.00;0
84;0;1623812668618;84;39;157;222;6.37;0.23;46.92;1.01;73;0;0;137.00;0
84;0;1623812668619;84;38;158;222;6.71;0.24;46.92;1.01;74;0;0;138.00;0
