tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
2889.00;695446623#1_1;50.37;19.49;2847.00;0.02;695504114#1_0;5.10;29.35;tripinfo_156 fcd_156;42.00;156;0;248.31;1.06;0.00;32.15;DEFAULT_VEHTYPE;;1;21.00
2894.00;695446623#1_1;50.37;17.18;2878.00;0.49;695504114#1_0;5.10;26.62;tripinfo_177 fcd_177;16.00;177;0;248.31;0.96;0.00;4.70;DEFAULT_VEHTYPE;;0;0.00
2897.00;39368999#0_0;259.89;27.85;2864.00;0.18;695504114#1_0;5.10;28.99;tripinfo_81 fcd_81;33.00;81;0;467.13;1.04;0.00;16.01;DEFAULT_VEHTYPE;;1;6.00
2898.00;39368999#0_1;259.89;29.08;2832.00;0.31;695446624#0_0;5.10;13.71;tripinfo_468 fcd_468;66.00;468;0;350.89;1.05;0.00;52.15;DEFAULT_VEHTYPE;;1;42.00
2901.00;39368999#0_1;259.89;25.69;2841.00;0.10;695446624#0_0;5.10;13.71;tripinfo_497 fcd_497;60.00;497;0;350.89;0.93;0.00;45.07;DEFAULT_VEHTYPE;;1;36.00
2920.00;39368999#0_1;259.89;28.21;2899.00;0.63;695446624#0_0;5.10;13.71;tripinfo_464 fcd_464;21.00;464;0;350.89;1.04;0.00;6.39;DEFAULT_VEHTYPE;;0;0.00
2934.00;695446623#1_0;50.37;20.36;2907.00;0.75;-39368999#0_0;5.10;27.03;tripinfo_350 fcd_350;27.00;350;0;387.41;0.97;0.00;12.00;DEFAULT_VEHTYPE;;1;1.00
2938.00;695446623#1_0;50.37;17.13;2927.00;0.05;695446624#0_0;5.10;13.71;tripinfo_589 fcd_589;11.00;589;0;101.36;1.10;0.00;6.40;DEFAULT_VEHTYPE;;0;0.00
2939.00;695504114#4_2;49.75;16.72;2928.00;0.59;-695446623#1_1;5.10;20.87;tripinfo_716 fcd_716;11.00;716;0;142.02;1.03;0.00;4.70;DEFAULT_VEHTYPE;;0;0.00
2941.00;695490087#1_2;110.06;21.69;2887.00;0.90;-39368999#0_0;5.10;22.57;tripinfo_202 fcd_202;54.00;202;0;444.49;0.81;0.00;32.22;DEFAULT_VEHTYPE;;1;22.00
2941.00;695490087#1_0;110.06;23.09;2926.00;0.28;-695446623#1_0;5.10;26.09;tripinfo_615 fcd_615;15.00;615;0;196.03;1.00;0.00;5.65;DEFAULT_VEHTYPE;;0;0.00
2943.00;39368999#0_0;259.89;24.19;2914.00;0.44;695504114#1_0;5.10;24.29;tripinfo_94 fcd_94;29.00;94;0;467.13;0.87;0.00;8.60;DEFAULT_VEHTYPE;;1;1.00
2945.00;39368999#0_1;259.89;22.96;2860.00;0.88;-39368999#0_0;5.10;23.41;tripinfo_273 fcd_273;85.00;273;0;596.38;0.84;0.00;57.13;DEFAULT_VEHTYPE;;1;49.00
2950.00;695446623#1_0;50.37;17.27;2939.00;0.54;695446624#0_0;5.10;13.71;tripinfo_557 fcd_557;11.00;557;0;101.36;0.98;0.00;6.05;DEFAULT_VEHTYPE;;0;0.00
2951.00;695504114#4_0;49.75;17.21;2902.00;0.79;695446624#0_0;5.10;13.71;tripinfo_501 fcd_501;49.00;501;0;722.30;1.01;0.00;19.21;DEFAULT_VEHTYPE;;0;0.00
2952.00;695446623#1_1;50.37;17.31;2939.00;0.43;-695446623#1_0;5.10;20.87;tripinfo_765 fcd_765;13.00;765;0;128.50;1.06;0.00;7.26;DEFAULT_VEHTYPE;;0;0.00
2956.00;695504114#4_0;49.75;17.21;2933.00;0.85;-39368999#0_0;5.10;22.99;tripinfo_307 fcd_307;23.00;307;0;361.63;0.83;0.00;5.96;DEFAULT_VEHTYPE;;0;0.00
2957.00;695446623#1_1;50.37;16.02;2944.00;0.81;-695446623#1_0;5.10;20.87;tripinfo_754 fcd_754;13.00;754;0;128.50;1.19;0.00;8.13;DEFAULT_VEHTYPE;;0;0.00
2962.00;695446623#1_1;50.37;17.09;2948.00;0.94;-695446623#1_0;5.10;20.87;tripinfo_760 fcd_760;14.00;760;0;128.50;1.06;0.00;8.54;DEFAULT_VEHTYPE;;0;0.00
2969.00;695446623#1_0;50.37;24.42;2952.00;0.35;-39368999#0_0;5.10;29.85;tripinfo_368 fcd_368;17.00;368;0;387.41;1.07;0.00;3.73;DEFAULT_VEHTYPE;;0;0.00
2969.00;39368999#0_0;259.89;31.69;2954.00;0.41;-695446623#1_0;5.10;20.87;tripinfo_678 fcd_678;15.00;678;0;387.69;1.14;0.00;2.02;DEFAULT_VEHTYPE;;0;0.00
2978.00;695504114#4_1;49.75;19.56;2952.00;0.39;695504114#1_1;5.10;27.91;tripinfo_121 fcd_121;26.00;121;0;239.51;1.00;0.00;16.88;DEFAULT_VEHTYPE;;1;6.00
2980.00;695446623#1_1;50.37;18.83;2930.00;0.28;695504114#1_0;5.10;24.35;tripinfo_168 fcd_168;50.00;168;0;248.31;0.88;0.00;37.44;DEFAULT_VEHTYPE;;1;29.00
2981.00;39368999#0_1;259.89;15.38;2944.00;0.71;-39368999#0_1;5.10;29.11;tripinfo_261 fcd_261;37.00;261;0;596.38;1.05;0.00;14.98;DEFAULT_VEHTYPE;;1;1.00
2982.00;695446623#1_1;50.37;17.93;2943.00;0.16;695504114#1_0;5.10;24.48;tripinfo_199 fcd_199;39.00;199;0;248.31;0.88;0.00;26.52;DEFAULT_VEHTYPE;;1;17.00
2984.00;695446623#1_1;50.37;18.22;2951.00;0.08;695504114#1_1;5.10;26.13;tripinfo_188 fcd_188;33.00;188;0;248.31;0.94;0.00;21.49;DEFAULT_VEHTYPE;;1;10.00
2994.00;695504114#4_0;49.75;24.01;2983.00;0.95;695504114#1_0;5.10;24.64;tripinfo_120 fcd_120;11.00;120;0;239.51;0.89;0.00;0.35;DEFAULT_VEHTYPE;;0;0.00
2995.00;695504114#4_1;49.75;32.53;2987.00;0.71;695504114#1_1;5.10;32.73;tripinfo_141 fcd_141;8.00;141;0;239.51;1.18;0.00;0.17;DEFAULT_VEHTYPE;;0;0.00
3001.00;695446623#1_0;50.37;17.20;2992.00;0.81;695446624#0_0;5.10;20.68;tripinfo_577 fcd_577;9.00;577;0;101.36;1.13;0.00;3.66;DEFAULT_VEHTYPE;;0;0.00
3020.00;39368999#0_1;259.89;28.09;2999.00;0.95;695446624#0_0;5.10;13.71;tripinfo_474 fcd_474;21.00;474;0;350.89;1.02;0.00;5.90;DEFAULT_VEHTYPE;;0;0.00
3022.00;695504114#4_0;49.75;15.50;2923.00;0.52;695446624#0_0;5.10;13.71;tripinfo_540 fcd_540;99.00;540;0;722.30;1.00;0.00;69.02;DEFAULT_VEHTYPE;;1;42.00
3027.00;695504114#4_0;49.75;16.66;2957.00;0.44;695446624#0_0;5.10;13.71;tripinfo_515 fcd_515;70.00;515;0;722.30;0.88;0.00;36.45;DEFAULT_VEHTYPE;;1;10.00
3031.00;695490087#1_2;110.06;24.72;2946.00;0.42;-39368999#0_0;5.10;27.74;tripinfo_231 fcd_231;85.00;231;0;444.49;1.00;0.00;66.83;DEFAULT_VEHTYPE;;2;53.00
3032.00;695490087#1_2;110.06;24.37;2951.00;0.84;695504114#1_0;5.10;29.81;tripinfo_4 fcd_4;81.00;4;0;921.40;1.07;0.00;46.96;DEFAULT_VEHTYPE;;1;16.00
3033.00;39368999#0_0;259.89;27.31;2967.00;0.55;-695446623#1_0;5.10;20.87;tripinfo_669 fcd_669;66.00;669;0;387.69;1.02;0.00;52.28;DEFAULT_VEHTYPE;;1;40.00
3042.00;39368999#0_1;259.89;27.12;3005.00;0.37;-39368999#0_0;5.10;27.45;tripinfo_290 fcd_290;37.00;290;0;596.38;0.99;0.00;13.79;DEFAULT_VEHTYPE;;0;0.00
3045.00;39368999#0_1;259.89;28.27;3013.00;0.68;-39368999#0_0;5.10;28.30;tripinfo_270 fcd_270;32.00;270;0;596.38;1.02;0.00;9.79;DEFAULT_VEHTYPE;;0;0.00
3051.00;695504114#4_0;49.75;15.33;3000.00;0.91;695446624#0_0;5.10;13.71;tripinfo_542 fcd_542;51.00;542;0;722.30;0.99;0.00;22.20;DEFAULT_VEHTYPE;;0;0.00
3054.00;39368999#0_0;259.89;31.36;3030.00;0.30;695504114#1_0;5.10;31.40;tripinfo_90 fcd_90;24.00;90;0;467.13;1.13;0.00;8.30;DEFAULT_VEHTYPE;;0;0.00
3059.00;695504114#4_0;49.75;16.71;3039.00;0.25;-39368999#0_1;5.10;26.89;tripinfo_339 fcd_339;20.00;339;0;361.63;0.97;0.00;5.52;DEFAULT_VEHTYPE;;0;0.00
3066.00;695490087#1_2;110.06;24.74;3042.00;0.53;-39368999#0_1;5.10;26.83;tripinfo_242 fcd_242;24.00;242;0;444.49;0.97;0.00;4.83;DEFAULT_VEHTYPE;;0;0.00
3068.00;695504114#4_0;49.75;19.52;3044.00;0.42;695504114#1_0;5.10;25.44;tripinfo_130 fcd_130;24.00;130;0;239.51;0.92;0.00;13.98;DEFAULT_VEHTYPE;;1;5.00
3070.00;695490087#1_0;110.06;21.18;3061.00;0.08;695446624#0_0;5.10;21.88;tripinfo_440 fcd_440;9.00;440;0;176.33;0.79;0.00;0.23;DEFAULT_VEHTYPE;;0;0.00
3072.00;695446623#1_1;50.37;19.16;3055.00;0.59;695504114#1_1;5.10;24.75;tripinfo_151 fcd_151;17.00;151;0;248.31;0.89;0.00;4.70;DEFAULT_VEHTYPE;;0;0.00
3078.00;695490087#1_0;110.06;25.56;3070.00;0.93;695446624#0_0;5.10;25.88;tripinfo_409 fcd_409;8.00;409;0;176.33;0.93;0.00;0.22;DEFAULT_VEHTYPE;;0;0.00
3080.00;39368999#0_0;259.89;29.25;3048.00;0.80;695504114#1_1;5.10;30.50;tripinfo_50 fcd_50;32.00;50;0;467.13;1.10;0.00;15.12;DEFAULT_VEHTYPE;;1;1.00
3082.00;695504114#4_0;49.75;30.29;3073.00;0.57;695504114#1_0;5.10;30.66;tripinfo_125 fcd_125;9.00;125;0;239.51;1.10;0.00;0.21;DEFAULT_VEHTYPE;;0;0.00
3086.00;695504114#4_0;49.75;17.42;3066.00;0.74;-39368999#0_0;5.10;30.49;tripinfo_345 fcd_345;20.00;345;0;361.63;1.10;0.00;7.14;DEFAULT_VEHTYPE;;0;0.00
3092.00;695504114#4_0;49.75;16.65;3070.00;0.74;-39368999#0_0;5.10;26.51;tripinfo_314 fcd_314;22.00;314;0;361.63;0.95;0.00;6.65;DEFAULT_VEHTYPE;;0;0.00
3098.00;39368999#0_0;259.89;26.55;3073.00;0.36;695504114#1_1;5.10;27.25;tripinfo_80 fcd_80;25.00;80;0;467.13;0.98;0.00;6.85;DEFAULT_VEHTYPE;;0;0.00
3112.00;695446623#1_1;50.37;15.21;3063.00;0.24;-695446623#1_0;5.10;20.87;tripinfo_750 fcd_750;49.00;750;0;128.50;1.22;0.00;44.68;DEFAULT_VEHTYPE;;1;35.00
3117.00;695446623#1_1;50.37;18.08;3068.00;0.80;-695446623#1_0;5.10;19.10;tripinfo_791 fcd_791;49.00;791;0;128.50;1.09;0.00;42.76;DEFAULT_VEHTYPE;;1;29.00
3119.00;695490087#1_2;110.06;26.07;3070.00;0.36;-39368999#0_1;5.10;29.50;tripinfo_218 fcd_218;49.00;218;0;444.49;1.06;0.00;31.69;DEFAULT_VEHTYPE;;1;21.00
3123.00;39368999#0_1;259.89;30.58;3061.00;0.92;-39368999#0_0;5.10;30.86;tripinfo_282 fcd_282;62.00;282;0;596.38;1.11;0.00;40.87;DEFAULT_VEHTYPE;;1;29.00
3124.00;39368999#0_0;259.89;24.25;3064.00;0.63;-695446623#1_0;5.10;20.87;tripinfo_657 fcd_657;60.00;657;0;387.69;0.90;0.00;44.23;DEFAULT_VEHTYPE;;1;34.00
3128.00;39368999#0_1;259.89;32.27;3091.00;0.64;-39368999#0_0;5.10;33.14;tripinfo_291 fcd_291;37.00;291;0;596.38;1.19;0.00;17.32;DEFAULT_VEHTYPE;;1;3.00
3130.00;695446623#1_1;50.37;16.16;3116.00;0.93;-695446623#1_0;5.10;20.87;tripinfo_773 fcd_773;14.00;773;0;128.50;0.93;0.00;7.30;DEFAULT_VEHTYPE;;0;0.00
3143.00;695446623#1_1;50.37;16.97;3129.00;0.41;-695446623#1_0;5.10;20.87;tripinfo_780 fcd_780;14.00;780;0;128.50;0.96;0.00;7.88;DEFAULT_VEHTYPE;;0;0.00
3144.00;695490087#1_0;110.06;22.99;3130.00;0.07;-695446623#1_0;5.10;26.09;tripinfo_602 fcd_602;14.00;602;0;196.03;1.00;0.00;6.01;DEFAULT_VEHTYPE;;0;0.00
3147.00;695504114#4_2;49.75;16.98;3134.00;0.03;-695446623#1_0;5.10;20.09;tripinfo_721 fcd_721;13.00;721;0;142.02;1.00;0.00;5.97;DEFAULT_VEHTYPE;;0;0.00
3148.00;695490087#1_2;110.06;23.55;3117.00;0.05;-39368999#0_0;5.10;25.98;tripinfo_224 fcd_224;31.00;224;0;444.49;0.94;0.00;11.99;DEFAULT_VEHTYPE;;1;1.00
3158.00;695504114#4_0;49.75;18.26;3097.00;0.29;695504114#1_0;5.10;30.44;tripinfo_133 fcd_133;61.00;133;0;239.51;1.10;0.00;52.81;DEFAULT_VEHTYPE;;1;42.00
3158.00;695504114#4_1;49.75;19.25;3127.00;0.99;695504114#1_0;5.10;27.32;tripinfo_115 fcd_115;31.00;115;0;239.51;0.98;0.00;21.91;DEFAULT_VEHTYPE;;1;9.00
3173.00;39368999#0_1;259.89;27.80;3106.00;0.43;695446624#0_0;5.10;13.71;tripinfo_496 fcd_496;67.00;496;0;350.89;1.00;0.00;52.77;DEFAULT_VEHTYPE;;1;39.00
3176.00;695504114#4_0;49.75;21.43;3164.00;0.77;695504114#1_0;5.10;22.01;tripinfo_112 fcd_112;12.00;112;0;239.51;0.79;0.00;0.47;DEFAULT_VEHTYPE;;0;0.00
3183.00;39368999#0_1;259.89;29.63;3163.00;0.09;695446624#0_0;5.10;13.71;tripinfo_451 fcd_451;20.00;451;0;350.89;1.09;0.00;6.49;DEFAULT_VEHTYPE;;0;0.00
3204.00;695446623#1_0;50.37;19.22;3164.00;0.52;-39368999#0_0;5.10;29.09;tripinfo_380 fcd_380;40.00;380;0;387.41;1.05;0.00;26.36;DEFAULT_VEHTYPE;;1;15.00
3205.00;695504114#4_0;49.75;16.05;3182.00;0.19;-39368999#0_0;5.10;27.39;tripinfo_341 fcd_341;23.00;341;0;361.63;0.99;0.00;8.39;DEFAULT_VEHTYPE;;0;0.00
3209.00;695446623#1_0;50.37;16.41;3195.00;0.44;695446624#0_0;5.10;13.71;tripinfo_585 fcd_585;14.00;585;0;101.36;0.99;0.00;9.58;DEFAULT_VEHTYPE;;1;1.00
3210.00;695446623#1_1;50.37;16.03;3176.00;0.45;-695446623#1_0;5.10;19.14;tripinfo_787 fcd_787;34.00;787;0;128.50;1.01;0.00;27.78;DEFAULT_VEHTYPE;;2;17.00
3211.00;695490087#1_0;110.06;23.81;3197.00;0.08;-695446623#1_0;5.10;22.74;tripinfo_625 fcd_625;14.00;625;0;196.03;1.18;0.00;7.20;DEFAULT_VEHTYPE;;0;0.00
3214.00;39368999#0_1;259.89;26.41;3142.00;0.12;-39368999#0_0;5.10;27.51;tripinfo_284 fcd_284;72.00;284;0;596.38;0.99;0.00;48.08;DEFAULT_VEHTYPE;;1;38.00
3214.00;39368999#0_0;259.89;27.17;3172.00;0.36;-695446623#1_0;5.10;20.87;tripinfo_679 fcd_679;42.00;679;0;387.69;1.14;0.00;29.68;DEFAULT_VEHTYPE;;1;17.00
3219.00;695504114#4_2;49.75;18.21;3207.00;0.59;-695446623#1_0;5.10;20.87;tripinfo_740 fcd_740;12.00;740;0;142.02;0.91;0.00;4.38;DEFAULT_VEHTYPE;;0;0.00
3219.00;695446623#1_0;50.37;17.61;3208.00;0.41;695446624#0_0;5.10;13.71;tripinfo_578 fcd_578;11.00;578;0;101.36;1.01;0.00;6.24;DEFAULT_VEHTYPE;;0;0.00
3238.00;695490087#1_2;110.06;25.45;3182.00;0.41;695504114#1_0;5.10;30.04;tripinfo_23 fcd_23;56.00;23;0;921.40;1.08;0.00;21.93;DEFAULT_VEHTYPE;;0;0.00
3253.00;695490087#1_0;110.06;21.53;3244.00;0.60;695446624#0_0;5.10;22.75;tripinfo_410 fcd_410;9.00;410;0;176.33;0.82;0.00;0.53;DEFAULT_VEHTYPE;;0;0.00
3255.00;695446623#1_1;50.37;19.35;3235.00;0.36;695504114#1_0;5.10;24.20;tripinfo_194 fcd_194;20.00;194;0;248.31;0.87;0.00;7.34;DEFAULT_VEHTYPE;;0;0.00
3257.00;39368999#0_1;259.89;31.45;3191.00;0.61;695446624#0_0;5.10;13.71;tripinfo_478 fcd_478;66.00;478;0;350.89;1.14;0.00;53.11;DEFAULT_VEHTYPE;;1;45.00
3260.00;39368999#0_1;259.89;30.74;3201.00;0.67;695446624#0_0;5.10;11.70;tripinfo_462 fcd_462;59.00;462;0;350.89;1.14;0.00;46.33;DEFAULT_VEHTYPE;;1;37.00
3271.00;695490087#1_0;110.06;26.63;3264.00;0.27;695446624#0_0;5.10;27.49;tripinfo_436 fcd_436;7.00;436;0;176.33;0.99;0.00;0.15;DEFAULT_VEHTYPE;;0;0.00
3272.00;695504114#4_0;49.75;27.31;3263.00;0.00;695504114#1_0;5.10;27.97;tripinfo_103 fcd_103;9.00;103;0;239.51;1.01;0.00;0.13;DEFAULT_VEHTYPE;;0;0.00
3283.00;695490087#1_0;110.06;23.46;3275.00;0.63;695446624#0_0;5.10;24.22;tripinfo_407 fcd_407;8.00;407;0;176.33;0.87;0.00;0.13;DEFAULT_VEHTYPE;;0;0.00
3294.00;695446623#1_0;50.37;14.60;3242.00;0.03;-39368999#0_0;5.10;23.90;tripinfo_396 fcd_396;52.00;396;0;387.41;0.86;0.00;35.43;DEFAULT_VEHTYPE;;1;26.00
3294.00;695446623#1_1;50.37;16.88;3249.00;0.42;-695446623#1_0;5.10;17.55;tripinfo_779 fcd_779;45.00;779;0;128.50;1.09;0.00;39.15;DEFAULT_VEHTYPE;;1;29.00
3295.00;695504114#4_0;49.75;15.82;3254.00;0.16;-39368999#0_0;5.10;28.09;tripinfo_306 fcd_306;41.00;306;0;361.63;1.01;0.00;26.60;DEFAULT_VEHTYPE;;1;17.00
3296.00;695446623#1_1;50.37;19.92;3260.00;0.57;-39368999#0_1;5.10;36.43;tripinfo_386 fcd_386;36.00;386;0;387.41;1.31;0.00;25.30;DEFAULT_VEHTYPE;;1;11.00
3297.00;695446623#1_0;50.37;20.99;3262.00;0.66;-39368999#0_0;5.10;26.30;tripinfo_365 fcd_365;35.00;365;0;387.41;0.95;0.00;19.92;DEFAULT_VEHTYPE;;1;10.00
3298.00;695446623#1_1;50.37;20.05;3267.00;0.76;-39368999#0_0;5.10;31.17;tripinfo_354 fcd_354;31.00;354;0;387.41;1.12;0.00;18.35;DEFAULT_VEHTYPE;;1;2.00
3299.00;695504114#4_0;49.75;16.12;3236.00;0.46;695446624#0_0;5.10;13.71;tripinfo_548 fcd_548;63.00;548;0;722.30;1.07;0.00;35.59;DEFAULT_VEHTYPE;;1;5.00
3299.00;695490087#1_0;110.06;24.75;3243.00;0.32;-695446623#1_0;5.10;19.17;tripinfo_631 fcd_631;56.00;631;0;196.03;1.00;0.00;46.92;DEFAULT_VEHTYPE;;1;36.00
3302.00;39368999#0_1;259.89;30.39;3236.00;0.43;-39368999#0_0;5.10;30.81;tripinfo_279 fcd_279;66.00;279;0;596.38;1.11;0.00;45.64;DEFAULT_VEHTYPE;;1;34.00
3302.00;695504114#4_0;49.75;17.54;3246.00;0.55;695446624#0_0;5.10;13.71;tripinfo_544 fcd_544;56.00;544;0;722.30;1.01;0.00;26.19;DEFAULT_VEHTYPE;;0;0.00
3303.00;695446623#1_1;50.37;15.61;3261.00;0.79;-695446623#1_0;5.10;17.59;tripinfo_793 fcd_793;42.00;793;0;128.50;1.03;0.00;36.27;DEFAULT_VEHTYPE;;2;21.00
3304.00;39368999#0_0;259.89;24.89;3234.00;0.71;-695446623#1_0;5.10;20.87;tripinfo_695 fcd_695;70.00;695;0;387.69;0.93;0.00;54.27;DEFAULT_VEHTYPE;;1;44.00
3304.00;695504114#4_0;49.75;16.06;3275.00;0.07;-39368999#0_1;5.10;6.85;tripinfo_346 fcd_346;29.00;346;0;361.63;0.99;0.00;14.20;DEFAULT_VEHTYPE;;0;0.00
3307.00;695446623#1_1;50.37;16.41;3267.00;0.96;-695446623#1_0;5.10;17.59;tripinfo_771 fcd_771;40.00;771;0;128.50;0.94;0.00;33.78;DEFAULT_VEHTYPE;;1;15.00
3310.00;695490087#1_0;110.06;22.72;3269.00;0.19;-695446623#1_1;5.10;17.59;tripinfo_645 fcd_645;41.00;645;0;196.03;1.08;0.00;33.01;DEFAULT_VEHTYPE;;1;23.00
3338.00;695504114#4_0;49.75;18.08;3283.00;0.32;695504114#1_0;5.10;30.44;tripinfo_138 fcd_138;55.00;138;0;239.51;1.10;0.00;46.90;DEFAULT_VEHTYPE;;1;36.00
3338.00;695504114#4_1;49.75;17.38;3298.00;0.82;695504114#1_0;5.10;27.73;tripinfo_132 fcd_132;40.00;132;0;239.51;1.00;0.00;31.04;DEFAULT_VEHTYPE;;1;18.00
3342.00;695446623#1_1;50.37;17.75;3295.00;0.34;695504114#1_0;5.10;29.01;tripinfo_196 fcd_196;47.00;196;0;248.31;1.04;0.00;36.68;DEFAULT_VEHTYPE;;1;24.00
3342.00;695490087#1_0;110.06;25.37;3309.00;0.10;695446624#0_0;5.10;13.71;tripinfo_435 fcd_435;33.00;435;0;176.33;1.05;0.00;26.15;DEFAULT_VEHTYPE;;1;16.00
3344.00;695446623#1_1;50.37;18.06;3317.00;0.15;695504114#1_0;5.10;26.51;tripinfo_167 fcd_167;27.00;167;0;248.31;0.95;0.00;15.72;DEFAULT_VEHTYPE;;1;4.00
3352.00;39368999#0_1;259.89;24.22;3303.00;0.70;695446624#0_0;5.10;13.71;tripinfo_479 fcd_479;49.00;479;0;350.89;0.92;0.00;32.84;DEFAULT_VEHTYPE;;1;21.00
3355.00;695446623#1_0;50.37;17.20;3345.00;0.31;695446624#0_0;5.10;20.68;tripinfo_594 fcd_594;10.00;594;0;101.36;1.12;0.00;4.26;DEFAULT_VEHTYPE;;0;0.00
3372.00;695504114#4_0;49.75;18.56;3352.00;0.98;-39368999#0_0;5.10;29.34;tripinfo_331 fcd_331;20.00;331;0;361.63;1.06;0.00;6.61;DEFAULT_VEHTYPE;;0;0.00
3383.00;695446623#1_1;50.37;17.15;3318.00;0.04;-695446623#1_0;5.10;20.87;tripinfo_797 fcd_797;65.00;797;0;128.50;0.98;0.00;59.22;DEFAULT_VEHTYPE;;1;51.00
3389.00;695490087#1_0;110.06;22.45;3360.00;0.97;-695446623#1_0;5.10;17.58;tripinfo_630 fcd_630;29.00;630;0;196.03;0.97;0.00;19.96;DEFAULT_VEHTYPE;;1;8.00
3389.00;695446623#1_1;50.37;16.56;3364.00;0.84;-695446623#1_1;5.10;17.76;tripinfo_781 fcd_781;25.00;781;0;128.50;0.90;0.00;18.62;DEFAULT_VEHTYPE;;1;8.00
3391.00;39368999#0_0;259.89;28.87;3366.00;0.64;695504114#1_0;5.10;28.93;tripinfo_97 fcd_97;25.00;97;0;467.13;1.04;0.00;7.74;DEFAULT_VEHTYPE;;0;0.00
3392.00;695504114#4_2;49.75;16.12;3364.00;0.23;-695446623#1_0;5.10;17.16;tripinfo_745 fcd_745;28.00;745;0;142.02;0.93;0.00;20.43;DEFAULT_VEHTYPE;;1;10.00
3394.00;39368999#0_0;259.89;26.04;3349.00;0.18;-695446623#1_0;5.10;20.87;tripinfo_661 fcd_661;45.00;661;0;387.69;0.95;0.00;29.50;DEFAULT_VEHTYPE;;1;20.00
3396.00;39368999#0_1;259.89;23.71;3355.00;0.28;-695446623#1_0;5.10;19.17;tripinfo_674 fcd_674;41.00;674;0;387.69;0.88;0.00;24.72;DEFAULT_VEHTYPE;;2;14.00
3397.00;39368999#0_0;259.89;26.37;3379.00;0.55;-695446623#1_0;5.10;25.16;tripinfo_652 fcd_652;18.00;652;0;387.69;1.13;0.00;5.53;DEFAULT_VEHTYPE;;0;0.00
3402.00;39368999#0_1;259.89;30.86;3349.00;0.12;-39368999#0_0;5.10;31.57;tripinfo_266 fcd_266;53.00;266;0;596.38;1.14;0.00;32.21;DEFAULT_VEHTYPE;;2;15.00
3405.00;695504114#4_0;49.75;17.44;3356.00;0.74;695446624#0_0;5.10;13.71;tripinfo_525 fcd_525;49.00;525;0;722.30;1.03;0.00;20.91;DEFAULT_VEHTYPE;;0;0.00
3408.00;695446623#1_0;50.37;25.49;3390.00;0.76;-39368999#0_0;5.10;26.25;tripinfo_353 fcd_353;18.00;353;0;387.41;0.94;0.00;2.47;DEFAULT_VEHTYPE;;0;0.00
3412.00;39368999#0_0;259.89;12.94;3378.00;0.10;-39368999#0_0;5.10;29.27;tripinfo_257 fcd_257;34.00;257;0;596.38;1.05;0.00;12.53;DEFAULT_VEHTYPE;;0;0.00
3413.00;695490087#1_0;110.06;23.33;3398.00;0.61;-695446623#1_0;5.10;26.09;tripinfo_643 fcd_643;15.00;643;0;196.03;1.02;0.00;5.93;DEFAULT_VEHTYPE;;0;0.00
3414.00;695490087#1_2;110.06;23.17;3386.00;0.13;-39368999#0_0;5.10;29.33;tripinfo_221 fcd_221;28.00;221;0;444.49;1.06;0.00;11.05;DEFAULT_VEHTYPE;;0;0.00
3414.00;39368999#0_1;259.89;28.83;3400.00;0.75;-695446623#1_1;5.10;31.62;tripinfo_665 fcd_665;14.00;665;0;387.69;1.14;0.00;1.03;DEFAULT_VEHTYPE;;0;0.00
3432.00;695490087#1_0;110.06;22.47;3382.00;0.98;695446624#0_0;5.10;13.71;tripinfo_427 fcd_427;50.00;427;0;176.33;0.99;0.00;43.56;DEFAULT_VEHTYPE;;1;33.00
3433.00;695446623#1_1;50.37;17.23;3375.00;0.01;695504114#1_0;5.10;26.42;tripinfo_186 fcd_186;58.00;186;0;248.31;0.95;0.00;46.63;DEFAULT_VEHTYPE;;1;35.00
3434.00;695446623#1_1;50.37;17.14;3406.00;0.52;695504114#1_0;5.10;27.93;tripinfo_192 fcd_192;28.00;192;0;248.31;1.01;0.00;17.62;DEFAULT_VEHTYPE;;1;5.00
3443.00;695446623#1_1;50.37;20.19;3427.00;0.72;695504114#1_1;5.10;26.12;tripinfo_189 fcd_189;16.00;189;0;248.31;0.94;0.00;4.57;DEFAULT_VEHTYPE;;0;0.00
3452.00;39368999#0_0;259.89;26.15;3426.00;0.91;695504114#1_0;5.10;26.65;tripinfo_53 fcd_53;26.00;53;0;467.13;0.96;0.00;7.24;DEFAULT_VEHTYPE;;0;0.00
3453.00;695446623#1_0;50.37;17.85;3442.00;0.62;695446624#0_0;5.10;19.27;tripinfo_579 fcd_579;11.00;579;0;101.36;0.89;0.00;4.76;DEFAULT_VEHTYPE;;0;0.00
3461.00;695490087#1_0;110.06;31.43;3455.00;0.42;695446624#0_0;5.10;31.78;tripinfo_420 fcd_420;6.00;420;0;176.33;1.14;0.00;0.07;DEFAULT_VEHTYPE;;0;0.00
3462.00;39368999#0_0;259.89;26.62;3436.00;0.26;695504114#1_0;5.10;26.87;tripinfo_99 fcd_99;26.00;99;0;467.13;0.97;0.00;6.90;DEFAULT_VEHTYPE;;0;0.00
